Date,Open,High,Low,Close,Adj Close,Volume
1991-11-29,21.750000,21.812500,21.687500,21.687500,8.698453,470000
1991-12-02,21.593750,21.875000,21.593750,21.812500,8.748588,1143200
1991-12-03,21.812500,21.937500,21.781250,21.937500,8.798723,938400
1991-12-04,21.875000,21.937500,21.843750,21.937500,8.798723,958800
1991-12-05,21.937500,21.968750,21.781250,21.906250,8.786187,878400
1991-12-06,21.781250,22.125000,21.781250,21.812500,8.748588,1007200
1991-12-09,21.812500,21.937500,21.687500,21.812500,8.748588,1077200
1991-12-10,21.718750,21.812500,21.687500,21.687500,8.698453,1075600
1991-12-11,21.687500,21.718750,21.343750,21.437500,8.598180,2013600
1991-12-12,21.562500,21.875000,21.437500,21.843750,8.761124,1142800
1991-12-13,21.968750,21.968750,21.718750,21.781250,8.736052,1520000
1991-12-16,21.812500,22.031250,21.781250,21.812500,8.748588,961200
1991-12-17,21.812500,21.843750,21.625000,21.750000,8.723517,887200
1991-12-18,21.718750,21.843750,21.656250,21.843750,8.761124,561200
1991-12-19,21.718750,22.250000,21.687500,22.250000,8.924063,909200
1991-12-20,22.437500,22.593750,22.250000,22.343750,8.961665,3994000
1991-12-23,22.312500,22.656250,22.312500,22.531250,9.036861,1471600
1991-12-24,22.562500,23.000000,22.531250,22.875000,9.174735,1308000
1991-12-26,22.906250,23.031250,22.843750,22.937500,9.199805,1028400
1991-12-27,22.843750,22.906250,22.781250,22.781250,9.137131,1343600
1991-12-30,22.750000,23.562500,22.687500,23.500000,9.425410,2721200
1991-12-31,23.500000,23.812500,23.468750,23.812500,9.550751,2982000
1992-01-02,23.687500,23.843750,23.562500,23.812500,9.550751,1566000
1992-01-03,23.812500,23.906250,23.687500,23.750000,9.525680,1178400
1992-01-06,23.562500,23.968750,23.406250,23.937500,9.600881,1844800
1992-01-07,23.875000,24.250000,23.781250,24.250000,9.726227,1464400
1992-01-08,24.125000,24.437500,23.781250,23.875000,9.575817,1723600
1992-01-09,23.750000,23.843750,23.500000,23.500000,9.425410,1798400
1992-01-10,23.500000,23.968750,23.500000,23.718750,9.513145,1337200
1992-01-13,23.593750,23.875000,23.593750,23.781250,9.538214,1195200
1992-01-14,23.750000,24.468750,23.718750,24.375000,9.776356,1522400
1992-01-15,24.406250,24.437500,24.125000,24.250000,9.726227,2017200
1992-01-16,24.187500,24.312500,23.937500,24.156250,9.688622,2949600
1992-01-17,24.187500,24.687500,24.187500,24.531250,9.839024,2802400
1992-01-20,24.562500,24.625000,24.343750,24.375000,9.776356,745200
1992-01-21,24.375000,24.406250,24.250000,24.281250,9.738754,1196000
1992-01-22,24.187500,24.187500,23.812500,24.000000,9.625950,1343600
1992-01-23,23.875000,23.906250,23.312500,23.343750,9.362744,2258400
1992-01-24,23.406250,23.718750,23.312500,23.312500,9.350210,1257600
1992-01-27,23.312500,23.437500,23.312500,23.437500,9.400349,766400
1992-01-28,23.437500,23.562500,23.406250,23.531250,9.437943,1104000
1992-01-29,23.406250,23.625000,23.406250,23.531250,9.437943,1040400
1992-01-30,23.593750,23.593750,23.156250,23.250000,9.325140,1106800
1992-01-31,23.312500,23.312500,22.718750,22.750000,9.124599,1204400
1992-02-03,22.656250,22.937500,22.468750,22.812500,9.149671,1543200
1992-02-04,22.843750,23.187500,22.687500,23.156250,9.287536,1514400
1992-02-05,23.156250,23.406250,23.062500,23.187500,9.300075,1210000
1992-02-06,23.125000,23.312500,23.031250,23.125000,9.275005,1230800
1992-02-07,23.062500,23.125000,22.750000,22.781250,9.137131,1312800
1992-02-10,22.687500,23.000000,22.625000,23.000000,9.224872,577200
1992-02-11,23.000000,23.156250,22.843750,23.156250,9.287536,641200
1992-02-12,23.093750,23.281250,23.062500,23.187500,9.300075,1124800
1992-02-13,23.218750,23.218750,22.937500,23.000000,9.224872,786000
1992-02-14,22.687500,23.093750,22.687500,23.062500,9.331081,1028400
1992-02-18,23.031250,23.156250,22.875000,23.125000,9.356370,1379200
1992-02-19,23.031250,23.156250,22.937500,22.968750,9.293145,1008000
1992-02-20,23.062500,23.406250,22.937500,23.406250,9.470160,1930400
1992-02-21,23.187500,23.437500,23.125000,23.437500,9.482807,2230800
1992-02-24,23.437500,23.437500,23.125000,23.218750,9.394299,880400
1992-02-25,23.125000,23.312500,23.062500,23.187500,9.381654,1338400
1992-02-26,23.187500,23.343750,23.156250,23.281250,9.419582,1011600
1992-02-27,23.187500,23.218750,22.937500,22.937500,9.280504,912800
1992-02-28,23.000000,23.000000,22.656250,22.750000,9.204641,1248800
1992-03-02,22.875000,22.968750,22.562500,22.718750,9.191996,1442800
1992-03-03,22.812500,22.812500,22.562500,22.625000,9.154065,1382800
1992-03-04,22.625000,22.718750,22.500000,22.562500,9.128779,1430000
1992-03-05,22.500000,22.656250,22.312500,22.468750,9.090844,1332400
1992-03-06,22.468750,22.593750,22.406250,22.593750,9.141423,900400
1992-03-09,22.562500,22.750000,22.437500,22.718750,9.191996,1469600
1992-03-10,22.750000,22.750000,22.500000,22.687500,9.179356,2036800
1992-03-11,22.593750,22.625000,22.406250,22.437500,9.078202,1668400
1992-03-12,22.406250,22.437500,22.218750,22.312500,9.027624,1514800
1992-03-13,22.437500,22.500000,22.343750,22.500000,9.103496,1381200
1992-03-16,22.375000,22.437500,22.218750,22.437500,9.078202,839200
1992-03-17,22.437500,22.625000,22.406250,22.625000,9.154065,1346000
1992-03-18,22.625000,22.656250,22.437500,22.531250,9.116133,1055200
1992-03-19,22.531250,22.593750,22.375000,22.500000,9.103496,1109200
1992-03-20,22.531250,22.562500,22.343750,22.562500,9.128779,3075200
1992-03-23,22.468750,22.500000,22.281250,22.343750,9.040272,1022800
1992-03-24,22.343750,22.500000,22.343750,22.437500,9.078202,1506000
1992-03-25,22.281250,22.312500,22.062500,22.187500,8.977057,1582800
1992-03-26,22.156250,22.187500,21.968750,22.031250,8.913835,1561600
1992-03-27,22.031250,22.062500,21.843750,22.062500,8.926479,703600
1992-03-30,21.968750,22.187500,21.937500,22.187500,8.977057,1191200
1992-03-31,22.125000,22.375000,22.000000,22.187500,8.977057,1337200
1992-04-01,22.187500,22.187500,21.875000,22.031250,8.913835,1243200
1992-04-02,22.062500,22.093750,21.906250,21.968750,8.888544,1011200
1992-04-03,21.968750,22.125000,21.875000,22.093750,8.939119,1595600
1992-04-06,22.093750,22.125000,22.031250,22.062500,8.926479,926800
1992-04-07,22.000000,22.031250,21.625000,21.687500,8.774756,1673600
1992-04-08,21.625000,21.750000,21.375000,21.718750,8.787395,2054800
1992-04-09,21.750000,21.937500,21.656250,21.906250,8.863260,1300800
1992-04-10,22.093750,22.218750,21.937500,21.968750,8.888544,1673200
1992-04-13,22.000000,22.062500,21.906250,22.062500,8.926479,972400
1992-04-14,22.031250,22.937500,22.031250,22.937500,9.280504,1154800
1992-04-15,23.000000,23.375000,22.906250,23.281250,9.419582,1341600
1992-04-16,23.218750,23.312500,22.968750,23.187500,9.381654,2322400
1992-04-20,23.125000,23.250000,23.000000,23.250000,9.406940,1376000
1992-04-21,23.125000,23.906250,23.125000,23.812500,9.634529,1862000
1992-04-22,23.750000,24.125000,23.687500,24.062500,9.735681,1634000
1992-04-23,23.875000,24.000000,23.531250,23.812500,9.634529,1273200
1992-04-24,23.718750,23.718750,23.156250,23.156250,9.369009,1066800
1992-04-27,23.250000,23.375000,23.218750,23.218750,9.394299,1047200
1992-04-28,23.156250,23.281250,23.156250,23.187500,9.381654,1491200
1992-04-29,23.250000,23.468750,23.218750,23.375000,9.457516,1442400
1992-04-30,23.312500,23.468750,23.218750,23.437500,9.482807,1839200
1992-05-01,23.312500,23.437500,23.062500,23.187500,9.381654,1121200
1992-05-04,23.187500,23.406250,23.187500,23.312500,9.432231,864400
1992-05-05,23.343750,23.562500,23.187500,23.343750,9.444878,645200
1992-05-06,23.343750,23.468750,23.281250,23.375000,9.457516,782400
1992-05-07,23.312500,23.406250,23.250000,23.250000,9.406940,894400
1992-05-08,23.343750,23.375000,23.250000,23.375000,9.457516,629200
1992-05-11,23.375000,23.750000,23.312500,23.750000,9.609241,979600
1992-05-12,23.718750,24.218750,23.656250,24.187500,9.786253,1992800
1992-05-13,24.250000,24.250000,23.968750,24.125000,9.760967,1331200
1992-05-14,24.125000,24.125000,23.593750,23.656250,9.571311,1268400
1992-05-15,23.562500,23.718750,23.500000,23.687500,9.583955,2456000
1992-05-18,23.687500,23.843750,23.562500,23.625000,9.640061,804800
1992-05-19,23.687500,23.781250,23.468750,23.750000,9.691065,846800
1992-05-20,23.718750,23.812500,23.625000,23.750000,9.691065,921200
1992-05-21,23.750000,23.750000,23.500000,23.531250,9.601806,992000
1992-05-22,23.531250,23.687500,23.500000,23.562500,9.614562,2460000
1992-05-26,23.500000,23.500000,23.250000,23.250000,9.487043,1230800
1992-05-27,23.281250,23.562500,23.250000,23.562500,9.614562,740400
1992-05-28,23.562500,23.750000,23.468750,23.750000,9.691065,743600
1992-05-29,23.812500,24.062500,23.781250,23.906250,9.754824,998000
1992-06-01,23.843750,23.937500,23.687500,23.937500,9.767575,910400
1992-06-02,23.968750,24.031250,23.562500,23.593750,9.627307,1179600
1992-06-03,23.687500,23.750000,23.500000,23.531250,9.601806,1223600
1992-06-04,23.593750,23.625000,23.437500,23.437500,9.563550,884400
1992-06-05,23.500000,23.906250,23.437500,23.906250,9.754824,631600
1992-06-08,23.875000,23.875000,23.656250,23.875000,9.742066,510800
1992-06-09,23.781250,23.812500,23.562500,23.562500,9.614562,492000
1992-06-10,23.593750,23.718750,23.562500,23.593750,9.627307,772800
1992-06-11,23.687500,23.843750,23.531250,23.812500,9.716570,887600
1992-06-12,24.125000,24.218750,23.937500,24.125000,9.844080,1454000
1992-06-15,24.062500,24.250000,24.031250,24.218750,9.882333,1230000
1992-06-16,24.250000,24.343750,24.093750,24.218750,9.882333,1130400
1992-06-17,24.250000,24.312500,24.031250,24.093750,9.831331,1197200
1992-06-18,24.031250,24.218750,23.906250,24.000000,9.793077,1189200
1992-06-19,24.062500,24.125000,23.968750,24.000000,9.793077,2996400
1992-06-22,23.937500,24.000000,23.875000,24.000000,9.793077,862000
1992-06-23,24.000000,24.000000,23.875000,23.937500,9.767575,1113200
1992-06-24,23.937500,24.031250,23.687500,23.906250,9.754824,735200
1992-06-25,23.843750,23.937500,23.718750,23.937500,9.767575,810000
1992-06-26,23.812500,23.937500,23.812500,23.906250,9.754824,605600
1992-06-29,23.843750,24.093750,23.843750,24.093750,9.831331,1035600
1992-06-30,24.218750,24.312500,24.125000,24.250000,9.895089,945600
1992-07-01,24.250000,24.625000,24.187500,24.625000,10.048106,1156000
1992-07-02,24.531250,24.687500,23.968750,24.000000,9.793077,1230800
1992-07-06,24.062500,24.312500,23.937500,24.312500,9.920593,1208000
1992-07-07,24.187500,24.625000,24.156250,24.250000,9.895089,1724400
1992-07-08,24.187500,24.468750,24.187500,24.250000,9.895089,1503600
1992-07-09,24.250000,24.343750,24.250000,24.281250,9.907842,902800
1992-07-10,24.312500,24.312500,24.156250,24.218750,9.882333,562800
1992-07-13,24.281250,24.343750,24.187500,24.343750,9.933338,529600
1992-07-14,24.281250,24.500000,24.281250,24.343750,9.933338,801600
1992-07-15,24.437500,24.906250,24.406250,24.687500,10.073610,1241600
1992-07-16,24.718750,24.937500,24.656250,24.875000,10.150113,1046800
1992-07-17,24.781250,24.812500,24.562500,24.718750,10.086364,2022000
1992-07-20,24.468750,24.656250,24.468750,24.593750,10.035346,679200
1992-07-21,24.625000,24.750000,24.593750,24.593750,10.035346,550000
1992-07-22,24.500000,24.625000,24.437500,24.593750,10.035346,975600
1992-07-23,24.687500,24.718750,24.343750,24.562500,10.022599,1123600
1992-07-24,24.468750,24.656250,24.406250,24.593750,10.035346,647200
1992-07-27,24.625000,24.687500,24.562500,24.656250,10.060856,498000
1992-07-28,24.593750,25.093750,24.593750,25.093750,10.239375,2116000
1992-07-29,25.062500,25.125000,24.843750,24.937500,10.175618,2487200
1992-07-30,24.906250,25.156250,24.875000,25.031250,10.213872,1602000
1992-07-31,25.062500,25.062500,24.906250,25.000000,10.201121,663200
1992-08-03,25.000000,25.218750,25.000000,25.218750,10.290384,780400
1992-08-04,25.125000,25.218750,25.093750,25.218750,10.290384,618000
1992-08-05,25.218750,25.312500,25.156250,25.281250,10.315884,853200
1992-08-06,25.218750,25.250000,25.093750,25.125000,10.252132,804800
1992-08-07,25.031250,25.281250,25.000000,25.062500,10.226620,1394800
1992-08-10,25.000000,25.062500,24.906250,25.062500,10.226620,786800
1992-08-11,25.062500,25.062500,24.812500,25.000000,10.201121,653600
1992-08-12,24.937500,25.031250,24.843750,24.875000,10.150113,714000
1992-08-13,24.937500,25.000000,24.750000,24.812500,10.124616,1050400
1992-08-14,24.812500,25.156250,24.781250,25.062500,10.226620,644400
1992-08-17,24.906250,25.156250,24.906250,25.031250,10.296036,517600
1992-08-18,25.031250,25.125000,24.968750,25.031250,10.296036,666800
1992-08-19,25.062500,25.187500,25.031250,25.031250,10.296036,602800
1992-08-20,25.062500,25.156250,24.968750,25.156250,10.347453,656400
1992-08-21,25.250000,25.281250,24.500000,24.781250,10.193199,2087600
1992-08-24,24.562500,24.718750,24.468750,24.625000,10.128936,800400
1992-08-25,24.625000,24.625000,24.406250,24.468750,10.064663,890000
1992-08-26,24.500000,24.687500,24.468750,24.687500,10.154643,733600
1992-08-27,24.656250,24.750000,24.468750,24.468750,10.064663,922400
1992-08-28,24.500000,24.625000,24.437500,24.625000,10.128936,458000
1992-08-31,24.625000,24.656250,24.531250,24.625000,10.128936,444800
1992-09-01,24.562500,24.781250,24.562500,24.687500,10.154643,438800
1992-09-02,24.687500,25.000000,24.687500,25.000000,10.283182,649200
1992-09-03,25.000000,25.031250,24.812500,24.875000,10.231764,871200
1992-09-04,24.875000,25.031250,24.843750,24.875000,10.231764,401600
1992-09-08,24.781250,24.875000,24.718750,24.781250,10.193199,701600
1992-09-09,24.812500,25.062500,24.812500,24.937500,10.257476,1257200
1992-09-10,24.937500,24.968750,24.812500,24.968750,10.270321,949200
1992-09-11,24.937500,24.968750,24.843750,24.843750,10.218914,580800
1992-09-14,25.093750,25.906250,25.000000,25.750000,10.591675,2457600
1992-09-15,25.500000,25.593750,25.437500,25.500000,10.488845,989200
1992-09-16,25.406250,25.937500,25.375000,25.750000,10.591675,1500400
1992-09-17,25.750000,25.750000,25.000000,25.468750,10.475987,1976400
1992-09-18,25.437500,25.468750,25.218750,25.312500,10.411724,2639600
1992-09-21,25.375000,25.375000,25.281250,25.281250,10.398870,681200
1992-09-22,25.187500,25.218750,24.937500,25.000000,10.283182,1137600
1992-09-23,25.062500,25.312500,25.062500,25.250000,10.386015,1194800
1992-09-24,25.250000,25.437500,25.250000,25.375000,10.437431,514400
1992-09-25,25.406250,25.406250,25.000000,25.187500,10.360309,982400
1992-09-28,25.187500,25.468750,25.187500,25.437500,10.463140,979600
1992-09-29,25.468750,25.718750,25.281250,25.593750,10.527405,1276400
1992-09-30,25.625000,25.750000,25.562500,25.625000,10.540264,923200
1992-10-01,25.625000,25.656250,25.187500,25.218750,10.373168,718400
1992-10-02,25.218750,25.343750,25.062500,25.062500,10.308887,751600
1992-10-05,25.000000,25.000000,24.250000,24.812500,10.206061,2549600
1992-10-06,24.812500,24.843750,24.468750,24.593750,10.116076,1282400
1992-10-07,24.593750,24.687500,24.375000,24.375000,10.026102,918800
1992-10-08,24.437500,25.000000,24.406250,24.906250,10.244619,1014000
1992-10-09,24.781250,24.781250,24.468750,24.468750,10.064663,677600
1992-10-12,24.406250,24.875000,24.406250,24.843750,10.218914,886000
1992-10-13,24.875000,24.968750,24.625000,24.656250,10.141786,972400
1992-10-14,24.656250,24.937500,24.625000,24.656250,10.141786,876400
1992-10-15,24.625000,24.937500,24.593750,24.843750,10.218914,689200
1992-10-16,24.937500,24.937500,24.687500,24.718750,10.167498,1892000
1992-10-19,24.687500,24.750000,24.562500,24.625000,10.128936,1234800
1992-10-20,24.625000,24.781250,24.562500,24.750000,10.180354,1098400
1992-10-21,24.781250,24.968750,24.781250,24.937500,10.257476,553600
1992-10-22,25.062500,25.375000,24.750000,25.312500,10.411724,1718400
1992-10-23,25.625000,26.000000,25.500000,25.781250,10.604535,1317600
1992-10-26,25.781250,26.281250,25.781250,26.187500,10.771630,1027200
1992-10-27,26.156250,26.187500,25.593750,25.750000,10.591675,1113600
1992-10-28,25.750000,26.031250,25.656250,25.937500,10.668800,956800
1992-10-29,25.875000,26.000000,25.781250,25.843750,10.630238,819600
1992-10-30,25.875000,25.937500,25.656250,25.718750,10.578818,467600
1992-11-02,25.718750,26.250000,25.687500,26.218750,10.784484,1066000
1992-11-03,26.250000,26.250000,25.843750,25.968750,10.681655,1056800
1992-11-04,25.906250,26.062500,25.750000,25.750000,10.591675,766800
1992-11-05,25.812500,26.125000,25.812500,26.125000,10.745926,1392400
1992-11-06,26.250000,26.312500,26.125000,26.218750,10.784484,862000
1992-11-09,26.156250,26.468750,26.125000,26.250000,10.797345,887600
1992-11-10,26.406250,26.750000,26.250000,26.250000,10.797345,1729200
1992-11-11,26.250000,26.375000,26.062500,26.062500,10.720223,1036400
1992-11-12,26.093750,26.187500,25.750000,25.781250,10.604535,947600
1992-11-13,25.843750,25.906250,25.718750,25.843750,10.630238,1080000
1992-11-16,25.531250,25.593750,25.187500,25.187500,10.441106,985600
1992-11-17,25.218750,25.375000,24.937500,25.000000,10.363384,756400
1992-11-18,24.968750,25.062500,24.875000,24.968750,10.350427,1848400
1992-11-19,25.062500,25.250000,25.000000,25.125000,10.415202,1513600
1992-11-20,25.125000,25.125000,24.937500,24.968750,10.350427,2666000
1992-11-23,25.000000,25.250000,24.937500,25.125000,10.415202,886000
1992-11-24,25.187500,25.562500,25.125000,25.437500,10.544744,1380400
1992-11-25,25.625000,25.687500,25.500000,25.593750,10.609512,1143200
1992-11-27,25.625000,26.093750,25.593750,25.906250,10.739057,776000
1992-11-30,25.875000,25.906250,25.500000,25.500000,10.570651,930800
1992-12-01,25.437500,25.531250,25.375000,25.531250,10.583600,1065600
1992-12-02,25.500000,25.500000,25.281250,25.343750,10.505877,446800
1992-12-03,25.312500,25.437500,25.312500,25.406250,10.531787,880400
1992-12-04,25.406250,25.406250,25.187500,25.312500,10.492920,1289600
1992-12-07,25.375000,25.500000,25.312500,25.500000,10.570651,600000
1992-12-08,25.500000,25.750000,25.468750,25.718750,10.661328,1176000
1992-12-09,25.875000,26.093750,25.781250,26.000000,10.777916,957600
1992-12-10,26.000000,26.187500,25.937500,26.093750,10.816781,689600
1992-12-11,26.000000,26.031250,25.750000,25.875000,10.726102,829600
1992-12-14,25.562500,26.000000,25.375000,25.843750,10.713143,1373200
1992-12-15,25.937500,26.312500,25.906250,26.093750,10.816781,1166000
1992-12-16,26.156250,26.406250,25.562500,25.656250,10.635421,2331200
1992-12-17,25.250000,25.312500,24.750000,25.125000,10.415202,3344400
1992-12-18,25.218750,25.750000,25.000000,25.750000,10.674282,5615200
1992-12-21,25.750000,26.062500,25.718750,26.000000,10.777916,1308000
1992-12-22,26.187500,26.218750,25.750000,25.875000,10.726102,1314400
1992-12-23,25.875000,26.031250,25.781250,25.812500,10.700193,885200
1992-12-24,25.750000,25.937500,25.656250,25.937500,10.752007,329200
1992-12-28,25.937500,25.937500,25.531250,25.718750,10.661328,677200
1992-12-29,25.593750,25.750000,25.000000,25.031250,10.376333,2842800
1992-12-30,25.093750,25.250000,25.062500,25.093750,10.402242,1508400
1992-12-31,25.187500,25.343750,25.125000,25.156250,10.428155,905200
1993-01-04,25.187500,25.250000,25.062500,25.156250,10.428155,1321200
1993-01-05,25.093750,25.156250,24.937500,24.937500,10.337473,1512800
1993-01-06,24.843750,24.937500,24.781250,24.906250,10.324520,2793200
1993-01-07,24.906250,24.906250,24.781250,24.906250,10.324520,2489600
1993-01-08,24.906250,24.968750,24.843750,24.968750,10.350427,1553200
1993-01-11,24.843750,25.000000,24.781250,24.937500,10.337473,1647200
1993-01-12,24.875000,24.906250,24.593750,24.656250,10.220886,1949600
1993-01-13,24.625000,25.093750,24.562500,24.906250,10.324520,2315600
1993-01-14,24.968750,25.031250,24.781250,25.000000,10.363384,1298000
1993-01-15,24.968750,25.031250,24.906250,25.031250,10.376333,3997200
1993-01-18,25.031250,25.218750,24.937500,25.000000,10.363384,1121200
1993-01-19,25.000000,25.000000,24.750000,24.750000,10.259746,1578400
1993-01-20,24.781250,24.781250,24.468750,24.562500,10.182025,1414400
1993-01-21,24.531250,24.875000,24.531250,24.843750,10.298614,1001600
1993-01-22,24.750000,24.781250,24.437500,24.437500,10.130198,1127200
1993-01-25,24.437500,24.968750,24.343750,24.968750,10.350427,1779600
1993-01-26,24.937500,25.031250,24.625000,24.656250,10.220886,1297200
1993-01-27,24.500000,24.562500,24.343750,24.375000,10.104299,1333200
1993-01-28,24.375000,24.562500,24.312500,24.468750,10.143164,1414800
1993-01-29,24.500000,24.625000,24.468750,24.500000,10.156116,1242800
1993-02-01,24.500000,24.687500,24.468750,24.687500,10.233835,749600
1993-02-02,24.687500,24.875000,24.687500,24.718750,10.246794,1233600
1993-02-03,24.875000,25.406250,24.875000,25.187500,10.441106,2900400
1993-02-04,26.000000,26.468750,25.875000,26.062500,10.803824,4122400
1993-02-05,26.406250,27.187500,26.406250,27.187500,11.270176,4561600
1993-02-08,27.062500,27.343750,26.875000,27.250000,11.296082,2681200
1993-02-09,27.187500,27.437500,27.062500,27.250000,11.296082,1898000
1993-02-10,27.125000,27.312500,27.125000,27.312500,11.321998,2120000
1993-02-11,27.312500,27.375000,26.875000,26.937500,11.166544,1580000
1993-02-12,26.937500,27.000000,26.687500,26.812500,11.114732,881200
1993-02-16,26.656250,26.843750,26.312500,26.312500,10.907458,1852400
1993-02-17,26.187500,26.250000,25.750000,25.937500,10.752007,2180000
1993-02-18,26.062500,26.218750,25.250000,25.750000,10.674282,3194400
1993-02-19,25.875000,26.218750,25.687500,26.218750,10.868597,2925600
1993-02-22,26.000000,26.312500,25.937500,26.156250,10.929184,1260000
1993-02-23,26.218750,26.250000,26.031250,26.062500,10.890018,1621600
1993-02-24,26.062500,26.500000,26.031250,26.312500,10.994473,1734400
1993-02-25,26.312500,26.312500,25.968750,26.093750,10.903071,919200
1993-02-26,26.093750,26.375000,25.906250,26.375000,11.020584,880000
1993-03-01,26.375000,26.375000,26.062500,26.062500,10.890018,626800
1993-03-02,26.062500,26.468750,25.968750,26.468750,11.059760,800400
1993-03-03,26.468750,26.468750,26.125000,26.250000,10.968358,864400
1993-03-04,26.406250,26.468750,26.281250,26.468750,11.059760,928000
1993-03-05,26.531250,26.968750,26.312500,26.750000,11.177276,1991600
1993-03-08,26.906250,27.437500,26.812500,27.343750,11.425375,2216000
1993-03-09,27.250000,27.343750,27.000000,27.343750,11.425375,1160400
1993-03-10,27.281250,27.468750,27.062500,27.406250,11.451493,884400
1993-03-11,27.343750,27.406250,27.218750,27.250000,11.386195,1011600
1993-03-12,27.187500,27.187500,26.906250,27.125000,11.333968,1233200
1993-03-15,27.250000,27.343750,27.031250,27.125000,11.333968,759200
1993-03-16,27.156250,27.218750,27.031250,27.156250,11.347032,679600
1993-03-17,27.062500,27.156250,27.031250,27.125000,11.333968,560800
1993-03-18,27.062500,27.593750,27.062500,27.468750,11.477597,1532000
1993-03-19,27.468750,27.531250,27.343750,27.375000,11.438431,2739600
1993-03-22,27.375000,27.625000,27.250000,27.562500,11.516774,988000
1993-03-23,27.593750,27.593750,27.375000,27.531250,11.503714,848400
1993-03-24,27.562500,27.843750,27.375000,27.406250,11.451493,1450800
1993-03-25,27.437500,27.531250,27.281250,27.312500,11.412304,1168400
1993-03-26,27.312500,27.562500,27.312500,27.375000,11.438431,1131200
1993-03-29,27.437500,27.937500,27.406250,27.500000,11.490664,1210000
1993-03-30,27.500000,27.593750,27.375000,27.593750,11.529837,874400
1993-03-31,27.625000,27.812500,27.375000,27.375000,11.438431,1508000
1993-04-01,27.406250,27.437500,27.281250,27.375000,11.438431,491200
1993-04-02,27.312500,27.718750,27.187500,27.250000,11.386195,2113200
1993-04-05,27.187500,27.625000,27.187500,27.468750,11.477597,765600
1993-04-06,27.406250,27.968750,27.406250,27.687500,11.569002,1585200
1993-04-07,27.750000,27.812500,27.625000,27.812500,11.621234,1437600
1993-04-08,27.968750,27.968750,27.531250,27.718750,11.582059,1198000
1993-04-12,27.812500,27.968750,27.500000,27.531250,11.503714,1002400
1993-04-13,27.375000,27.875000,27.375000,27.687500,11.569002,1275200
1993-04-14,27.750000,28.468750,27.750000,28.343750,11.843215,2114400
1993-04-15,28.281250,28.562500,28.250000,28.468750,11.895443,1885200
1993-04-16,28.562500,29.000000,28.468750,29.000000,12.117420,2323200
1993-04-19,29.000000,29.000000,28.718750,28.750000,12.012966,1845200
1993-04-20,28.750000,28.750000,28.250000,28.250000,11.804039,1754400
1993-04-21,28.281250,28.593750,28.187500,28.562500,11.934617,1520800
1993-04-22,28.375000,28.812500,28.375000,28.687500,11.986848,2254400
1993-04-23,28.437500,28.562500,28.250000,28.281250,11.817102,1710000
1993-04-26,28.281250,28.281250,28.031250,28.031250,11.712639,1174400
1993-04-27,27.906250,28.000000,27.843750,27.875000,11.647352,873600
1993-04-28,27.875000,27.937500,27.718750,27.781250,11.608177,595600
1993-04-29,27.781250,27.875000,27.750000,27.875000,11.647352,471600
1993-04-30,28.187500,28.187500,27.812500,27.812500,11.621234,716400
1993-05-03,27.875000,28.593750,27.875000,28.375000,11.856276,1115200
1993-05-04,28.500000,28.562500,28.250000,28.312500,11.830154,1068000
1993-05-05,28.187500,28.406250,28.187500,28.281250,11.817102,770800
1993-05-06,28.250000,28.625000,28.156250,28.593750,11.947674,1007200
1993-05-07,28.562500,28.593750,28.437500,28.562500,11.934617,482000
1993-05-10,28.625000,28.937500,28.062500,28.125000,11.751810,1710000
1993-05-11,28.125000,28.562500,28.062500,28.531250,11.921559,1241600
1993-05-12,28.562500,28.750000,28.500000,28.750000,12.012966,1299600
1993-05-13,28.625000,28.718750,28.468750,28.531250,11.921559,1236400
1993-05-14,28.437500,28.468750,28.250000,28.250000,11.804039,644400
1993-05-17,28.187500,28.187500,28.062500,28.125000,11.838765,679600
1993-05-18,28.187500,28.281250,28.093750,28.187500,11.865081,1135600
1993-05-19,28.250000,28.406250,28.031250,28.406250,11.957158,1046000
1993-05-20,28.468750,28.812500,28.312500,28.812500,12.128158,1414800
1993-05-21,28.718750,28.875000,28.437500,28.781250,12.115010,1642400
1993-05-24,28.625000,28.781250,28.437500,28.500000,11.996615,1088000
1993-05-25,28.562500,28.562500,28.375000,28.500000,11.996615,1064400
1993-05-26,28.562500,28.625000,28.343750,28.593750,12.036077,679200
1993-05-27,28.593750,28.593750,28.468750,28.531250,12.009773,849600
1993-05-28,28.500000,28.531250,28.218750,28.218750,11.878226,522800
1993-06-01,28.218750,28.625000,28.187500,28.500000,11.996615,817200
1993-06-02,28.625000,28.937500,28.593750,28.750000,12.101855,1325600
1993-06-03,28.750000,28.968750,28.687500,28.906250,12.167623,1072800
1993-06-04,28.875000,28.968750,28.781250,28.875000,12.154474,867600
1993-06-07,28.875000,29.250000,28.812500,29.093750,12.246551,1362800
1993-06-08,29.250000,29.250000,28.968750,29.000000,12.207089,1338800
1993-06-09,29.125000,29.156250,28.843750,28.937500,12.180777,931600
1993-06-10,29.000000,29.000000,26.218750,26.437500,11.128441,9164400
1993-06-11,26.750000,27.187500,26.750000,27.125000,11.417835,4265200
1993-06-14,27.156250,27.375000,27.125000,27.250000,11.470449,1458000
1993-06-15,27.187500,27.343750,26.812500,26.875000,11.312601,1374000
1993-06-16,26.937500,27.281250,26.937500,27.156250,11.430993,1344800
1993-06-17,27.218750,27.218750,26.968750,27.156250,11.430993,1452000
